ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss
 9.6 ," Ashwin to Suryakumar Yadav, 1 run, 92kph, worked with the spin through mid-wicket ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 9.5 ," Ashwin to Tilak Varma, 1 run, in-drifting fullish ball, clipped into the mid-wicket pocket for a single ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 9.4 ," Ashwin to Tilak Varma, no run, Tilak Varma moves leg-side and Ashwin follows him, flicked straight to short fine leg ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 9.3 ," Ashwin to Suryakumar Yadav, 1 run, 91.7kph, in-turner from a length, Suryakumar Yadav plays late and with soft hands to dab it towards short third man. Tilak Varma calls his partner through for a quick single, good call ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 9.2 ," Ashwin to Tilak Varma, 1 run, tossed up delivery, eased to long-off ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 9.1 ," Ashwin to Suryakumar Yadav, 1 run, quick and flat offie, Suryakumar Yadav moves back and across to bunt it to long-on ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 8.6 ," Kuldeep Sen to Tilak Varma, no run, 144kph, length ball, Tilak Varma taps it back towards the bowler ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 8.5 ," Kuldeep Sen to Suryakumar Yadav, 1 run, fuller than good length, pushed to mid-off and the batters set off for a sharp single. The fielder misses the target at the bowler's end and SKY cops a blow on his left thumb. He's in pain and the physio is out to attend to him ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 8.4 ," Kuldeep Sen to Tilak Varma, 1 run, Sen shortens his length, Tilak Varma gets inside the line to tickle it to fine leg ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 8.3 ," Kuldeep Sen to Suryakumar Yadav, 1 run, 142.8kph, full and wide of off, Suryakumar Yadav reaches out and drills to sweeper cover ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 8.2 ," Kuldeep Sen to Tilak Varma, 1 run, 139.1kph, leg-lined ball, tucked around the corner - deep backward square leg ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 8.1 ," Kuldeep Sen to Tilak Varma, no run, 138.7kph, full delivery, Tilak Varma defends down the pitch ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 7.6 ," Chahal to Suryakumar Yadav, no run, Chahal is confident and persuades his skipper to send it upstairs. It was the leggie from Chahal and Suryakumar Yadav missed the sweep after getting down on one leg. UltraEdge confirms that there's no bat. Over to ball-tracking. Wickets - umpire's call and the onfield call stays. HawkEye showed it to be clipping the top of off. SKY survives, a good first over from Chahal ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 7.5 ," Chahal to Suryakumar Yadav, 2 runs, legbreak, scythed through point for a brace ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 7.4 ," Chahal to Suryakumar Yadav, no run, 85.8kph, in-drifter on leg, Suryakumar Yadav gets inside the line to sweep. Goes to short fine quickly and SKY sends his partner back ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 7.3 ," Chahal to Tilak Varma, 1 run, 85.3kph, flatter trajectory, slapped to the right of cover where Ashwin makes a half-stop with a slide to his right ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 7.2 ," Chahal to Tilak Varma, no run, floated up marginally outside off, defensively pushed to cover ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 7.1 ," Chahal to Tilak Varma, 2 runs, 86.3kph, Tilak Varma gets down on one knee and sweeps hard to deep square leg. Hetmyer stays back and picks up the ball casually. The batters spot that and come back for the second ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 6.6 ," Daryl Mitchell to Suryakumar Yadav, FOUR, oh dear! Another freebie from Mitchell. A full toss on the pads and Suryakumar Yadav helps it on its way to the fine leg fence with a flick shot. Played it fine and the man in the deep was too square. 20 runs off the over! ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 6.5 ," Daryl Mitchell to Suryakumar Yadav, FOUR, off-speed ball into the pitch. Suryakumar Yadav stays back in his crease, slightly moves off-side and wristily pulls it square of the man at short fine leg. Mitchell under pressure! ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 6.4 ," Daryl Mitchell to Tilak Varma, 1 run, 102.9kph, slower and shorter from round the wicket, Tilak Varma waits and pulls along the ground to backward square leg ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 6.3 ," Daryl Mitchell to Tilak Varma, SIX, 117.6kph, slot ball, Tilak Varma takes the aerial route and makes superb contact. Stays leg-side of the ball and hits through the line to hoist it over long-off. Stand and deliver! ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 6.2 ," Daryl Mitchell to Suryakumar Yadav, 1 run, Mitchell pulls his length back and that's been tucked away through mid-wicket for a single ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 6.1 ," Daryl Mitchell to Suryakumar Yadav, FOUR, Suryakumar Yadav greets Daryl Mitchell with a boundary. 99.9kph, slow, full and on middle, Suryakumar Yadav waits and whips it over mid-wicket, splitting the gap between long-on and deep mid-wicket ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 5.6 ," Boult to Tilak Varma, no run, full and targetting off, Tilak Varma watchfully defends ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 5.5 ," Boult to Tilak Varma, no run, back of a length outside off, Tilak Varma defends to cover ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 5.4 ," Boult to Ishan Kishan, out Caught by Samson!! Straight up off the top-edge and a simple catch to Samson. Ishan Kishan was living on the edge with his high-risk strategy tonight and this is a poor shot. Tight back of a length delivery on the hips, he is cramped on the pull and is in no position to get it away, predictably the top-edge goes up. Boult gets the breakthrough in the powerplay. Ishan Kishan c Samson b Boult 26(18) [4s-4 6s-1] ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 5.3 ," Boult to Suryakumar Yadav, 1 run, good length on off, defended in front of point for a quick single ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 5.2 ," Boult to Suryakumar Yadav, FOUR, full and wide outside off, Suryakumar Yadav had width to go after it, does so and carves it over cover. Races away ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 5.1 ," Boult to Suryakumar Yadav, no run, back of a length and nipping in slightly, Suryakumar Yadav is hit on the thigh as he misses the flick. That would pain a bit ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 4.6 ," Ashwin to Ishan Kishan, 2 runs, quicker and fuller outside off, Ishan Kishan slices the drive, was in the air but wide of extra-cover, not well-timed, so just two ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 4.5 ," Ashwin to Ishan Kishan, no run, Ishan Kishan wants to come down but is kept quiet by the change of pace, slower on off, defended to cover ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
 4.4 ," Ashwin to Ishan Kishan, no run, quicker on the stumps, Ishan Kishan pushes it back to Ashwin ",MI Inns,44t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Daryl Mitchell, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tim David, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jasprit Bumrah, Kumar Kartikeya, Riley Meredith",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 30,2022",Mumbai Indians have won the toss and have opted to field
