ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match
10.1," Anukul Roy to Manish Pandey, 1 run, chips down the track, curtails his instincts and just pushes it down to long-on for a single ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
9.6," Nitish Rana to Warner, no run, well tossed up delivery, Warner gets squared up and pushes it back to the bowler ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
9.5," Nitish Rana to Warner, no run, flatter, outside off, not much turn and has been stabbed down into the off-side ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
9.4," Nitish Rana to Manish Pandey, 1 run, and worked down to long-on once more but this time off the back foot as that kept a little low. Manish Pandey wanted to miss the man at long-on but couldn't ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
9.3," Nitish Rana to Warner, 1 run, another single down to long-on as the bowler tossed it up and Warner closed the face of the bat on it ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
9.2," Nitish Rana to Manish Pandey, 1 run, tossed up delivery, Manish Pandey whips the ball down to long-on for a single. The batter wristed it down easily ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
9.1,"Nitish Rana to Warner, 1 run, fuller length delivery, quicker, Warner push drives it through the off-side for a single",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
8.6,"Anukul Roy to Warner, 1 run, dropped short, quicker, Warner mistimes the pull for a single to deep mid",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
8.5,"Anukul Roy to Manish Pandey, 1 run, well tossed up delivery, pulled wide of long-on for a single",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
8.4," Anukul Roy to Manish Pandey, no run, looks to drive it and gets it off the inner-half of the bat to send it back to the bowler ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
8.3," Anukul Roy to Manish Pandey, no run, gets forward and pushes it out into the off-side ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
8.2," Anukul Roy to Manish Pandey, no run, reaches out to a tossed up delivery and pushes it back to the bowler ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
8.1," Anukul Roy to Philip Salt, out Caught&Bowled!! Gone! That's an early fall for Philip Salt. DC imploding a little. Was tossed up outside off, Philip Salt gets forward and drives it uppishly back to the bowler. That was a simple take for the bowler. Two in two overs for DC. Warner won't be a happy skippy at the other end. Got to the pitch of the ball with that stride but failed to keep it down. Philip Salt c and b Anukul Roy 5(3) [4s-1] ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
7.6,"Nitish Rana to Warner, no run, goes back and punches the ball back to the bowler",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
7.5,"Nitish Rana to Warner, no run, punches the flatter one outside off and finds the man at cover. No turn on it",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
7.4," Nitish Rana to Philip Salt, 1 run, goes back deep in his crease and punches the ball down to long-on for a single ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
7.3,"Nitish Rana to Philip Salt, FOUR, drills it for a four. Was a tossed up delivery and the batter drove it past the man at cover in an elegant manner",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
7.2," Nitish Rana to Mitchell Marsh, out Caught by (sub)Wiese!! Soft dismissal. Nothing ball outside off, well tossed up, Mitchell Marsh drills it down to long-off. The man at long-off leapt up after over-running it a little to take it. Marsh gone for another low score. His batting form just hasn't turned around. Rana takes the onus on himself and delivers. KKR want to fight. Mitchell Marsh c (sub)Wiese b Nitish Rana 2(9) ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
7.1," Nitish Rana to Mitchell Marsh, no run, goes back and punches the ball down to cover ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
6.6," Anukul Roy to Mitchell Marsh, 1 run, drops that short, Mitchell Marsh goes back and chops it down to deep cover for a single. That was hit well off the back foot ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
6.5," Anukul Roy to Mitchell Marsh, no run, turns away, Mitchell Marsh plants his front foot forward and defends it back to the bowler ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
6.4," Anukul Roy to Mitchell Marsh, no run, gets forward and pushes the ball back to the bowler ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
6.3," Anukul Roy to Mitchell Marsh, no run, pushes the ball back to the bowler ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
6.2,"Anukul Roy to Mitchell Marsh, no run, pushes the ball away into the off-side",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
6.1," Anukul Roy to Mitchell Marsh, no run, short and spinning away, Marsh defends ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.6," Narine to Warner, no run, spinning away, finally something to play on the off-side for Warner, guided to cover-point ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.5," Narine to Warner, FOUR, short again, Warner goes back and flat-bats it over the bowler's head for four more. From behind square, he went in front of square and this ball he goes straight ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.4," Narine to Warner, FOUR, short and slightly around middle leg but doesn't matter, Warner pulls in front of square through mid-wicket ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.4," Narine to Warner, wide, now he fires this further down leg ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.3," Narine to Warner, FOUR, this time a slog sweep over two men behind square inside the ring on the on-side. Fired slightly full, line again on the leg stump, helping Warner to easily access the leg-side boundary ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.2," Narine to Warner, no run, flatter delivery, Warner defends ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
5.1," Narine to Warner, FOUR, short and down leg, hit me says Narine and Warner obliges. Easy pull over short fine leg with no protection in the deep ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
4.6," Chakaravarthy to Warner, 1 run, and now he wrists this nicely past short fine leg to keep strike ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
4.5," Chakaravarthy to Warner, FOUR, ""catch it, catch it"" says Litton Das, but Warner has managed to pull this to the right of diving square leg fielder. The captain himself there. Warner got low to pull this nicely for four ",DC Inns,28t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, Anrich Nortje, Ishant Sharma, Mukesh Kumar","Kolkata Knight Riders (Playing XI): Jason Roy, Litton Das(w), Venkatesh Iyer, Nitish Rana(c), Mandeep Singh, Andre Russell, Rinku Singh, Sunil Narine, Kulwant Khejroliya, Umesh Yadav, Varun Chakaravarthy",,,IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 20,2023",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Ishant Sharma
